"","Target","ID","Date","flag","User","Text"
"137176",0,1880262688,"Fri May 22 00:37:58 PDT 2009","NO_QUERY","courtneyyy3","@RiskyBusinessMB michael bruno!! nice rap skills to Kayne. Just saw a video from tonight. wish i could have been there "
"137214",0,1880269491,"Fri May 22 00:39:22 PDT 2009","NO_QUERY","mudandgears","Friday - yeah :0 ~ these f**kin shingles are still killin' *boo*  ~ however might be just about to purchase a nice new mtb frameset =:0"
"137468",0,1880338695,"Fri May 22 00:53:31 PDT 2009","NO_QUERY","abmeholick","its almost 4am and i cant breath well enough to sleep....kill me "
"137620",0,1880373441,"Fri May 22 01:00:47 PDT 2009","NO_QUERY","TriciaRuiiiz","Dear Basketball Gods, PLEASE let the CAVALIERS win!  You already killed the Celtics, don't let me down again. =(( I'll give you candy!"
"137963",0,1880449527,"Fri May 22 01:16:57 PDT 2009","NO_QUERY","ShinobuS","I want my vacation now damn it. But this current project is a killer. Worst case I might only make it for con week and nothing else. "
"137968",0,1880449931,"Fri May 22 01:17:03 PDT 2009","NO_QUERY","NicolaAh","It's either the lack of sleep or the painkillers which have drowsyfied me. See, couldn't even think of the right word for drowsyfied. "
"137993",0,1880453913,"Fri May 22 01:17:56 PDT 2009","NO_QUERY","Stu_D0gg","@CHIOMA_ haha kick me ?  thats not nice of you lol. attemting? im skilled with the hands.hey i was just tryna be nice lol (innocent face)"
"138566",0,1880590019,"Fri May 22 01:47:04 PDT 2009","NO_QUERY","KITT_2000","shame about lucy gordon, killing herself, she was in spiderman 3, movie, very sad, ooooh betty "
"138575",0,1880591849,"Fri May 22 01:47:28 PDT 2009","NO_QUERY","papiropapirus","Ugly clouds in Oeiras/Carcavelos... again. I can't see Sintra's Pena Palace. Strange whether. My sinusitis is killing me "
"138669",0,1880613225,"Fri May 22 01:52:08 PDT 2009","NO_QUERY","damselflydied","Bad Start... First I got stuck with usernames . every one of them was taken. Then I had to kill my damselfly. "
"138676",0,1880614697,"Fri May 22 01:52:28 PDT 2009","NO_QUERY","tsarnick",".@Boy_Kill_Boy hey dude!! @MissxMarisa was stabbed today. she's ok!! but in hospital "
"138819",0,1880654577,"Fri May 22 02:01:03 PDT 2009","NO_QUERY","SytskeK","Woke up cuz of my back  this is my last day of painkillers tho...but it WILL heal, just cuz JC lives "
"138921",0,1880679318,"Fri May 22 02:06:21 PDT 2009","NO_QUERY","boperana","Oh dear... what a night... and why are the birds chirping this late/early? I'm gonna have a killer hangover tomorrow "
"139231",0,1880757181,"Fri May 22 02:23:35 PDT 2009","NO_QUERY","moanyboot","@Pepsimo mornin! not back to bed  killer nephew jst turned up an decided hes stayin here all day to play wi wee ging. tears are imminent"
"139232",0,1880757516,"Fri May 22 02:23:39 PDT 2009","NO_QUERY","Tonyw514","Is starting to realize that he has NO job skills pertaining to today's job market. Seven years of working is slowly going down the drain "
"139437",0,1880807051,"Fri May 22 02:34:31 PDT 2009","NO_QUERY","raveturned","@mikejewell #perltweet - great idea! Did you want to use hashtags.org to get better visibility? Wish my perl skills were up to the task. "
"139622",0,1880846659,"Fri May 22 02:42:50 PDT 2009","NO_QUERY","gracielovesjoe","eating easter bunny  yummy, but i killed him, he has no ears "
"139659",0,1880855252,"Fri May 22 02:44:38 PDT 2009","NO_QUERY","Chestnut_87","Been up since stupid o'clock with toothache  had to roll out of bed far earlier than anticipated to go buy painkillers  xx"
"139753",0,1880876578,"Fri May 22 02:49:11 PDT 2009","NO_QUERY","McDougals","@DSwim please please tell me the rumors are fake and that Sydney is NOT killed off in the pilot.  "
"139825",0,1880891315,"Fri May 22 02:52:19 PDT 2009","NO_QUERY","besz","@RedPorscheKilla 0_0 I saw you on screen tonight! 0_0 you look like Arnold! You failed to kill Connor! "
"140024",0,1880938420,"Fri May 22 03:02:03 PDT 2009","NO_QUERY","Bjorni_K","back is killing me.....energy level dropping..........vacation is needed. Spend my day off sleeping in till 3. "
"140697",0,1881094207,"Fri May 22 03:34:50 PDT 2009","NO_QUERY","ivormurray","@DavidMcQueen hey kill a baby get 5 years. Smuggle cocaine get 14. Is it me? &lt;&lt; Just indication of our society's twisted values "
"140759",0,1881106680,"Fri May 22 03:37:23 PDT 2009","NO_QUERY","arinlove","i actually can kill a human today so dont mess with me....    i'm good though....wake up at 1 o'clock and my tommy aches REALLY BAD.... "
"140903",0,1881140487,"Fri May 22 03:44:09 PDT 2009","NO_QUERY","frozenstarro","*weeps* they killed Terminator "
"140925",0,1881144694,"Fri May 22 03:45:00 PDT 2009","NO_QUERY","LesWalton","@waivethesale You're so hard on me  I do try too spill everytheng properley. It's a case of more haste less skill "
"141162",0,1881199572,"Fri May 22 03:55:57 PDT 2009","NO_QUERY","luvnmuzik215","@Jayskills ...I'm up early every morning "
"141301",0,1881233681,"Fri May 22 04:02:24 PDT 2009","NO_QUERY","Felycitas","@ToYKillAS U know it? funny  It was a place where I jogged but stadtwald is still better. To late, I've to write it in few hours "
"141577",0,1881295345,"Fri May 22 04:14:05 PDT 2009","NO_QUERY","georgiaface","@TimmyGrunt that's my back. And yes.... It'll kill. But that's another day. It'll be a 2 hour sitting "
"141751",0,1881326537,"Fri May 22 04:19:54 PDT 2009","NO_QUERY","jonbrain","Vista killing me. It's lost the network and I can't get it back "
"141783",0,1881336008,"Fri May 22 04:21:35 PDT 2009","NO_QUERY","fluro_junkie","currently at geah's house.. having so much fun.. bout to watch a movie... geah has to work in the morning   i have 6 hours to kill!!"
"141849",0,1881351226,"Fri May 22 04:24:22 PDT 2009","NO_QUERY","ajeezyyy","Killer sickness = another stay-at-home friday. Oh poor me "
"141981",0,1881381928,"Fri May 22 04:30:00 PDT 2009","NO_QUERY","Sluggie","Boo, got to go to work and I'm worried about holiday traffic and psycho luton-van drivers trying to kill me and the dogs again. "
"142231",0,1881438727,"Fri May 22 04:40:01 PDT 2009","NO_QUERY","djSandgirl","is back, my feet are killing me!! "
"142337",0,1881464922,"Fri May 22 04:44:28 PDT 2009","NO_QUERY","smilehappyme","Somehow, i think i am really tired and exhausted. Kill me "
"142379",0,1881475221,"Fri May 22 04:46:10 PDT 2009","NO_QUERY","LisaVine","@ratbanjos i'm not sure ... you guys with your humour get me through my working day!!! Going cold turkey is a killer "
"142557",0,1881509937,"Fri May 22 04:51:26 PDT 2009","NO_QUERY","bolsters","ohgod I have to go to photo class kill me now. "
"142701",0,1881541023,"Fri May 22 04:56:27 PDT 2009","NO_QUERY","Bryronic","@bonbonfire actually, thanks for reminding me about that. i forgot that was an easy symptom to notice. ergo, my allergies are killing me. "
"143062",0,1881631517,"Fri May 22 05:10:30 PDT 2009","NO_QUERY","pancakessssss","sitting at my boyfriends house boreeeeeddddd sitting on the net ahahah  kill me"
"143152",0,1881655459,"Fri May 22 05:14:13 PDT 2009","NO_QUERY","aheadofthetimes","@LisaWainaina  _ .    damn it you killed my exclamation mark "
"143425",0,1881722805,"Fri May 22 05:24:17 PDT 2009","NO_QUERY","Meganclarehaber","some one come sit and wait in AnE with me my mums gone to work im alone now  scared too my hand kills "
"143435",0,1881725848,"Fri May 22 05:24:43 PDT 2009","NO_QUERY","tomwphillips","Today is going rapidly downhill. My head is killing me "
"143442",0,1881726901,"Fri May 22 05:24:53 PDT 2009","NO_QUERY","pokapolas","ff# for @KCBOOKS @duckofalltrades @NTFFC @hopefulauthor @churchpunkmom all fun and engaging twitterers all for now, back to painkillers "
"143462",0,1881731673,"Fri May 22 05:25:33 PDT 2009","NO_QUERY","clemkap","Damn. I think, the flu caught me.   I hope, I'll be able to kill it before it gets really bad."
"143589",0,1881761190,"Fri May 22 05:29:50 PDT 2009","NO_QUERY","TheAJKMan","I really nee a new normal time job. This night shift thing is killing me. Jus crawled out of bed about 15minutes ago "
"143697",0,1881787183,"Fri May 22 05:33:27 PDT 2009","NO_QUERY","HeyLauraMinor","Just back from shopping for an outfit for a Christening. I don't even LIKE what I got and my stomach's killing "
"143822",0,1881822010,"Fri May 22 05:38:21 PDT 2009","NO_QUERY","ondenq","orientation session is over. yay! i skip the photograph session today. my daddy pick me up early. my feet r killing me "
"143916",0,1881846123,"Fri May 22 05:41:37 PDT 2009","NO_QUERY","freya52","omg my back killllllllls :'( off to school ina min aswell "
"144109",0,1881889313,"Fri May 22 05:47:25 PDT 2009","NO_QUERY","Skumdiggy","I have a cold  I'm also at work on a 16 hr double... go home early? na, it'll be hard, but it won't kill me... damn rain."
"144515",0,1881980999,"Fri May 22 05:59:24 PDT 2009","NO_QUERY","HeyitsSasha","Sasha gets all the love  I'd def kill twice for some frozen cherries right now. Lmao"
"144534",0,1881985780,"Fri May 22 06:00:01 PDT 2009","NO_QUERY","PrincessSammeh","@shaunjumpnow omg. i would kill for that book too "
"144941",0,1882088518,"Fri May 22 06:12:26 PDT 2009","NO_QUERY","zoemcdonald","its the sad bit in the lion king where simba's dad gets killed "
"144982",0,1882099654,"Fri May 22 06:13:49 PDT 2009","NO_QUERY","aimelynne","wrist and eyes are KILLING ME!!!! WHY ME??  I HATE THIS!!!!!!!!!!! I just want it to GO AWAY!"
"145164",0,1882143326,"Fri May 22 06:19:03 PDT 2009","NO_QUERY","triggerhappy","@AndrewBarber Man, I'd kill to be sitting outside West right now with a beer. Stuck in  the office "
"145191",0,1882154018,"Fri May 22 06:20:17 PDT 2009","NO_QUERY","Tj_pinkgurl","my back is killing me. more then it was before. killing me. i repeat killing me  ouch!!! and I got a competition on sunday"
"145211",0,1882157339,"Fri May 22 06:20:40 PDT 2009","NO_QUERY","Rickee1368","My back is killing me this morning... It is miserable...   "
"145338",0,1882189359,"Fri May 22 06:24:25 PDT 2009","NO_QUERY","erinkarenina","Just got homey, went straight to my bed, this stomach ache is killing meeeeee "
"145427",0,1882211607,"Fri May 22 06:27:01 PDT 2009","NO_QUERY","PENLDN","@yaneri killer�  someone else I twit in FL says it's been raining all week, you got much on today or nice and relaxed?"
"145556",0,1882246207,"Fri May 22 06:31:01 PDT 2009","NO_QUERY","Lildevil689","@JaySkillz i'm computerless,so i try listenin to ur mixes on my phone,but it won't let me! "
"145654",0,1882273420,"Fri May 22 06:34:06 PDT 2009","NO_QUERY","BritniJean","Damn pizza...why do you have to be so good? Now I have to kill myself with 4 workouts this weekend "
"145886",0,1882332899,"Fri May 22 06:40:50 PDT 2009","NO_QUERY","MsPonita","@bryantma Just make sure you keep it that way. Don't need to hear of you becoming road kill. "
"145937",0,1882347161,"Fri May 22 06:42:24 PDT 2009","NO_QUERY","abhishekrungta","@gautamghosh I expected this to happen. People got promoted without skills / knowledge due to market demands. Difficult to stay on top "
"146165",0,1882409920,"Fri May 22 06:49:19 PDT 2009","NO_QUERY","CatSandwich","BTW, I killed a snail today. "
"146233",0,1882423940,"Fri May 22 06:50:51 PDT 2009","NO_QUERY","ubongattah","@lrbolton This is the saddest thing I've ever read. How crazy that killing him in here eyes was a positive thing. Like wth.  This is sad"
"146263",0,1882436337,"Fri May 22 06:52:11 PDT 2009","NO_QUERY","salmansqadeer","AaahhhhH!!!! last nights kareoke at the house killed my fish!!!  #fb"
"146395",0,1882469479,"Fri May 22 06:55:50 PDT 2009","NO_QUERY","lissxx","in music, so frigging bored i might act kill myself ! "
"147008",0,1882642809,"Fri May 22 07:14:07 PDT 2009","NO_QUERY","sakri","I dropped my new camera, denting the metal around the inner lens,  effectively killing the POS "
"147186",0,1882695398,"Fri May 22 07:19:38 PDT 2009","NO_QUERY","RandolphSt","Wuddup tweets...woke up sick ...went to work but left cause its killing me "
"147356",0,1882759165,"Fri May 22 07:26:17 PDT 2009","NO_QUERY","CBinkz","showerrrrr, getting ready for work. gonna kill myself because i hate it. but shh dont tell my dad cuz he's my boss which sucks balls "
"147372",0,1882762739,"Fri May 22 07:26:39 PDT 2009","NO_QUERY","guyhutch","McAfee killed Spotify - now seriously missing it. Apparently Sweden on holiday. No free music till Tuesday "
"148470",0,1883148939,"Fri May 22 08:05:11 PDT 2009","NO_QUERY","StephanieNoelle","Note: Do not leave very cold beer next to hair mousse in your purse. The mousse ejected everywhere and killed my iPod "
"148888",0,1883264262,"Fri May 22 08:16:21 PDT 2009","NO_QUERY","blakebeebe","Woke up with a headache.  Hopefully it will go away after a nice shower...if not I'll have to kill it with some Excedrin."
"149046.1",0,1883315471,"Fri May 22 08:21:20 PDT 2009","NO_QUERY","sydneyyBROWN","in school bored. and not wanting to go to my stupid anti theft class tomorrow  kill meeeee"
"149110",0,1883335109,"Fri May 22 08:23:16 PDT 2009","NO_QUERY","siskita","Last weekend of &quot;Ruddigore,&quot; tho we are going on a minitour to the catskills the weekend after. I'll get misty saying goodbye to Matilda "
"149227",0,1883369641,"Fri May 22 08:26:36 PDT 2009","NO_QUERY","PinkElephant73","@sunshine_ Its killing me.. Birthday's on Tuesday "
"149326",0,1883402269,"Fri May 22 08:29:45 PDT 2009","NO_QUERY","ExPix","Ok so this just about kills it 2mph &amp; 72miles 2 go 2 catch the 6pm ferry "
"149483",0,1883449107,"Fri May 22 08:34:09 PDT 2009","NO_QUERY","thefritob","I am so pissed at myself. I stayed up till 2am playing sims without saving and killed off my single awesome dude by fixing the tv.  "
"149853",0,1883556867,"Fri May 22 08:44:27 PDT 2009","NO_QUERY","kennahkinns","@radicalskillz27 i just went and the snack machine was off "
"149854",0,1883557037,"Fri May 22 08:44:28 PDT 2009","NO_QUERY","kennahkinns","@radicalskillz27 i just went and the snack machine was off "
"150202",0,1883653725,"Fri May 22 08:53:48 PDT 2009","NO_QUERY","shorty1405","Ugh. Need more sleep. Woke up during REM, dreaming of boats and my cousin. Ugh. Work. Kill me now please. "
"150212",0,1883657060,"Fri May 22 08:54:07 PDT 2009","NO_QUERY","katrinacelicia","@Lloyal damn!! i havent smoked since i killed that roach you left i think "
"150232",0,1883662114,"Fri May 22 08:54:37 PDT 2009","NO_QUERY","Juancho1285","My backache is killing me! "
"150716",0,1932338255,"Tue May 26 21:16:13 PDT 2009","NO_QUERY","DivinaE","DAMN... ON SATURDAY A FEMALE WHO WAS CELEBRATING HER 21ST DOWNTOWN GOT SHOT AND KILLED AFTER A CONFRONTATION AFTER LEAVING CLUB BELO...  "
"150803",0,1932358152,"Tue May 26 21:18:33 PDT 2009","NO_QUERY","jessxoxo28","kill me now- still doing global to much distractions "
"151114",0,1932430675,"Tue May 26 21:27:12 PDT 2009","NO_QUERY","galen102","@GreyEyedGirl haha sweet I was confused too. Then he went and killed himself  LOL Jacobs so funny sometimes 'what's fast travel?'"
"151260",0,1932467914,"Tue May 26 21:31:38 PDT 2009","NO_QUERY","msmundy","Still feeling bad about killin the baby geese, it was awful. Another reason not to text and drive. I cant take west river drive anymore "
"152210",0,1932686617,"Tue May 26 21:59:44 PDT 2009","NO_QUERY","kisses_bychz","MY HIP IS KILLING ME "
"152325",0,1932712048,"Tue May 26 22:02:58 PDT 2009","NO_QUERY","Eric_Formhals","my stomach is killer right now "
"152505",0,1932754965,"Tue May 26 22:08:40 PDT 2009","NO_QUERY","Niikkk","Hey @robluketic awww no more   (the set of Five Killers live &gt; http://ustre.am/2w5v)"
"152799",0,1932820690,"Tue May 26 22:17:50 PDT 2009","NO_QUERY","huertanix","@supertunaman Aw, poo.   I need MOAR developers on HayProj, but peeps don't have skillz or are mercenary skanks that won't do it w/o cash."
"153240",0,1932915774,"Tue May 26 22:31:36 PDT 2009","NO_QUERY","Uguumur","can't stand this hot&amp; sticky afternoon which kills my productivity... sooo much to get done today, sigh "
"153314",0,1932930522,"Tue May 26 22:33:45 PDT 2009","NO_QUERY","emilyannski","Dying. Hope this pain killer helps. I foresee urgent care center tomorrow. "
"153329",0,1932933921,"Tue May 26 22:34:14 PDT 2009","NO_QUERY","FFFpetesimpson","Ouch! My freaking knee is killing meee!  Kristin's sleeping over, watching PromNight!"
